url	answer	prompt	intermediate
2012/watson_2_0/now_i_know_my_abcs/	I DREAMED A DREAM		
2012/watson_2_0/piercing_the_veil/	ARTICLES OF INCORPORATION		
2012/watson_2_0/r_e_s_p_e_c_t/	ESTEEMED		
2012/watson_2_0/raw_bar/	HAMBURGER		
2012/watson_2_0/screen_test/	BUTCH CASSIDY AND THE SUNDANCE KID		
2012/watson_2_0/written_down/	ADRIAN PETERSON		
2012/william_s_bergman/25th_annual_putnam_county_debate_tournament/	ZAPHOD BEEBLEBROX		
2012/william_s_bergman/behave/	COSMO SEX QUIZ		
2012/william_s_bergman/collect_them_all/	NEVER REMOVED FROM BOX		
2012/william_s_bergman/coming_to_a_location_near_you/	INFLEXIBLE WILL		
2012/william_s_bergman/good_neighbors/	BRING DRESSED UP BERGMAN DOLL TO HQ	TRUE	
2012/william_s_bergman/how_hard_can_it_be/	EXHAUST VALVES		
2012/william_s_bergman/in_vivo/	VIDKUN QUISLING		
2012/william_s_bergman/investigators_report/	CAST HUGE TV ACTORS		
2012/william_s_bergman/twosquare/	DUCKBILL PLATYPUS		
2013/coinheist.com/feynman/a_set_of_words/index.html	PRAMS		
2013/coinheist.com/feynman/call_and_response/index.html	STANCHION		
2013/coinheist.com/feynman/cambridge_waldo/index.html	SCAMP		
2013/coinheist.com/feynman/color_sudoku/index.html	DRAGLINES		
2013/coinheist.com/feynman/dessert_party/index.html	ANTISMOG		
2013/coinheist.com/feynman/funny_story/index.html	STARCHES		
2013/coinheist.com/feynman/hap_p_y_days_are_here_again/index.html	SERAPH		
2013/coinheist.com/feynman/integers_and_sequence/index.html	GRANTER		
2013/coinheist.com/feynman/jigsaw_puzzle/index.html	GIBLETS		
2013/coinheist.com/feynman/labyrinth/index.html	MANTICORES		
2013/coinheist.com/feynman/lol/index.html	RAPTORS		
2013/coinheist.com/feynman/lost_in_translation/index.html	IGNORES		
2013/coinheist.com/feynman/mind_the_gaps/index.html	LANCED		
2013/coinheist.com/feynman/missed_connections/index.html	COCOA		
2013/coinheist.com/feynman/notes_from_the_campaign_trail/index.html	ARREST		
2013/coinheist.com/feynman/road_trip/index.html	CHEATS		
2013/coinheist.com/feynman/sages_style/index.html	GRAPHS		
2013/coinheist.com/feynman/sams_your_uncle/index.html	YANKS		
2013/coinheist.com/feynman/slinking_slumber/index.html	TRIHEDRA		
2013/coinheist.com/feynman/so_good_they_named_it_hull/index.html	VARIABLES		
2013/coinheist.com/feynman/space_monkey_mafia/index.html	SING ABOUT COINS		TRUE
2013/coinheist.com/feynman/stakeout/index.html	CELLOS		
2013/coinheist.com/feynman/take_home_final/index.html	HIGH ELECTRON CHARGES		
2013/coinheist.com/feynman/terrier_parking/index.html	COLANDER		
2013/coinheist.com/feynman/text_adventure/index.html	POLIO		
2013/coinheist.com/feynman/tuva_or_bust/index.html	RENAMES		
2013/coinheist.com/get_smart/a_strange_puzzle/index.html	FILM EVERYBODY DANCING		TRUE
2013/coinheist.com/get_smart/a_walk_around_town/index.html	FOREIGN		
2013/coinheist.com/get_smart/calling_bingo/index.html	AD IN TECH		
2013/coinheist.com/get_smart/circuitboard/index.html	BETA TESTS		
2013/coinheist.com/get_smart/cone_of_silence/index.html	HANSARDISE		
2013/coinheist.com/get_smart/de_coins/index.html	HYPERCUBE		
2013/coinheist.com/get_smart/ex_post_facto/index.html	INTERPOSE		
2013/coinheist.com/get_smart/famous_last_letters/index.html	OPERATION		
2013/coinheist.com/get_smart/fill_in_the_blanks/index.html	COIN A PHRASE		
2013/coinheist.com/get_smart/following_the_news/index.html	FOLD-IN		
2013/coinheist.com/get_smart/golden_images/index.html	SEVEN SEAS		
2013/coinheist.com/get_smart/halting_problem/index.html	CLOCK OF THE LONG NOW		
2013/coinheist.com/get_smart/highlight_reel/index.html	RAID MEETING AT LOCATION NINE		
2013/coinheist.com/get_smart/in_the_details/index.html	HUMPHREY		
2013/coinheist.com/get_smart/index.html	INVESTMENTS IN KAOS		
2013/coinheist.com/get_smart/lineup/index.html	DECOMPRESSOR		
2013/coinheist.com/get_smart/looking_like_bond/index.html	ACETIC ACID		
2013/coinheist.com/get_smart/loss_by_compression/index.html	TRIIODIDE		
2013/coinheist.com/get_smart/portals/index.html	TECHNICAL SERGEANT		
2013/coinheist.com/get_smart/pulse_pulse_wave_noise/index.html	ONE FRAME		
2013/coinheist.com/get_smart/puzzle_regarding_vehicle/index.html	CAMERAPHONE		
2013/coinheist.com/get_smart/reading_comprehension/index.html	ANDREW LIN		
2013/coinheist.com/get_smart/shoephone_construction/index.html	FUNGUS-PROOF SWORD		
2013/coinheist.com/get_smart/sound_x/index.html	EUGENE		
2013/coinheist.com/get_smart/square_routes/index.html	HOME BASE		
2013/coinheist.com/get_smart/symphony_from_the_old_world/index.html	JUSTICE PAIN		
2013/coinheist.com/get_smart/time_conundrum/index.html	STEAK SAUCE		
2013/coinheist.com/get_smart/travels_with_charlie/index.html	TURKMENHOWAYOLLARY		
2013/coinheist.com/get_smart/will_ruin_your_life_i_m_feeling_lucky/index.html	HEROINE		
2013/coinheist.com/get_smart/wordplay/index.html	PLANAR		
2013/coinheist.com/indiana/11_secret_herbs_and_spices/index.html	MASH		
2013/coinheist.com/indiana/50_50/index.html	MOUNTAIN		
2013/coinheist.com/indiana/analogy_farm/index.html	FINALE		
2013/coinheist.com/indiana/basic_alphametics/index.html	SVALBARD		
2013/coinheist.com/indiana/cut_by_editorial/index.html	PULITZER		
2013/coinheist.com/indiana/digging_up_music/index.html	CARL SAGAN		
2013/coinheist.com/indiana/dropped_quotes/index.html	OATH		
2013/coinheist.com/indiana/grandson_of_the_realm_of_unspeakable_chaos/index.html	LOOKOUT		
2013/coinheist.com/indiana/heist_test_kitchen/index.html	TOTAL ECLIPSE		
2013/coinheist.com/indiana/houston_we_have_liftoff/index.html	ALI		
2013/coinheist.com/indiana/i_left_my_stomach_in_salt_lake_city/index.html	PLOT		
2013/coinheist.com/indiana/index.html	PARTNERSHIP WITH BOA		
2013/coinheist.com/indiana/mashup/index.html	PITCHER		
2013/coinheist.com/indiana/mergers/index.html	MAN		
2013/coinheist.com/indiana/numbers/index.html	E 53 FIRST FLOOR READING LIST		TRUE
2013/coinheist.com/indiana/ouroboros/index.html	ATLANTIS		
2013/coinheist.com/indiana/phone_tag/index.html	RIOT		
2013/coinheist.com/indiana/plead_the_fifth/index.html	PLUTO		
2013/coinheist.com/indiana/signalling_pathways/index.html	FAT		
2013/coinheist.com/indiana/snake/index.html	PYRAMIDS		
2013/coinheist.com/indiana/snakes_ladders/index.html	GREAT WALL		
2013/coinheist.com/indiana/snow_day/index.html	GUNPOWDER		
2013/coinheist.com/indiana/split_the_difference/index.html	MOONWALK		
2013/coinheist.com/indiana/straight_from_the_horses_mouth/index.html	STRAVINSKY		
2013/coinheist.com/indiana/transit_links/index.html	LAST		
2013/coinheist.com/indiana/watch_your_back/index.html	MOLLY		
2013/coinheist.com/indiana/world_of_color/index.html	DISCOVERY		
2013/coinheist.com/indiana/world_series_of_mornington_crescent/index.html	TENNIS COURT		
2013/coinheist.com/oceans_11/aria/index.html	TALLADEGA		
2013/coinheist.com/oceans_11/caesars_palace/index.html	SEAHAWKS		
2013/coinheist.com/oceans_11/casino_lobdell/index.html	MOSES		
2013/coinheist.com/oceans_11/complaint_letter/index.html	BULL		
2013/coinheist.com/oceans_11/crossword_complex/index.html	SKIM		
2013/coinheist.com/oceans_11/excalibur/index.html	REDEEM		
2013/coinheist.com/oceans_11/index.html	BANK BREAKS ALL AGREEMENTS		
2013/coinheist.com/oceans_11/luxor/index.html	GENETICS		
2013/coinheist.com/oceans_11/megamix/index.html	BORG		
2013/coinheist.com/oceans_11/random_walk/index.html	ANT		
2013/coinheist.com/oceans_11/stratosphere/index.html	BALDWIN		
2013/coinheist.com/oceans_11/the_obligatory_wordsearch/index.html	MAE		
2013/coinheist.com/oceans_11/this_page_intentionally_left_blank/index.html	ACRE		
2013/coinheist.com/oceans_11/treasure_island/index.html	KEYBOARD		
2013/coinheist.com/oceans_11/turnary_reasoning/index.html	PLAN		
2013/coinheist.com/oceans_11/uncharted_territory/index.html	IKEA		
2013/coinheist.com/oceans_11/vertexillonomy/index.html	NIGHT		
2013/coinheist.com/oceans_11/you_should_be_listening/index.html	ORE		
2013/coinheist.com/rubik/a_regular_crossword/index.html	ARMORED RECON		
2013/coinheist.com/rubik/a_streetcar_named/index.html	CONTIGUOUS		
2013/coinheist.com/rubik/agricultural_operations/index.html	EXTANT		
2013/coinheist.com/rubik/battleship/index.html	SLAUGHTER		
2013/coinheist.com/rubik/blue_ox/index.html	ELECTROOSMOSIS		
2013/coinheist.com/rubik/bottom_of_the_top/index.html	BASSIST		
2013/coinheist.com/rubik/cardinal_red/index.html	SLEDDING		
2013/coinheist.com/rubik/change_is_in_the_air/index.html	DEDITION		
2013/coinheist.com/rubik/clockwork_orange/index.html	DRAWBACK		
2013/coinheist.com/rubik/cryptocube/index.html	THEY BELIEVE THAT HE IS ASSOCIATING WITH THE WRONG SORT OF GROUPS		
2013/coinheist.com/rubik/czar_cycle/index.html	HYPAPANTE		
2013/coinheist.com/rubik/dissonant_counterpoint/index.html	ATTORNEYS GENERAL		
2013/coinheist.com/rubik/fixes_the_wavy_zigzag_jumble/index.html	COMMEMORATIVE BATS		
2013/coinheist.com/rubik/green_tea/index.html	BALANCER		
2013/coinheist.com/rubik/i_cant_spell_you/index.html	BEER CHUGGING		
2013/coinheist.com/rubik/lojicomix/index.html	DERRICK TRUCK		
2013/coinheist.com/rubik/magic_the_tappening/index.html	BROWN ROT		
2013/coinheist.com/rubik/our_fates_are_interlocked/index.html	DAMP		
2013/coinheist.com/rubik/paint_by_symbols/index.html	SHLEP		
2013/coinheist.com/rubik/season_changes_no_one_ages/index.html	IMPROMPTU		
2013/coinheist.com/rubik/sinners/index.html	SACROSANCT		
2013/coinheist.com/rubik/something_in_common/index.html	EDITH PIAF		
2013/coinheist.com/rubik/substance_abuse/index.html	CREAM OF TARTAR		
2013/coinheist.com/rubik/the_maze/index.html	UNARY		
2013/coinheist.com/rubik/underbrush/index.html	BOIL		
2013/coinheist.com/rubik/white_magic/index.html	ALFRESCO		
2013/coinheist.com/rubik/yellow_flag/index.html	WONDERING		
2013/coinheist.com/sneakers/air_traffic_control/index.html	14-0637		
2013/coinheist.com/sneakers/around_the_world_in_1_day/index.html	KLINGON AMBASSADORS		
2013/coinheist.com/sneakers/dear_abby/index.html	ACT OUT MACBETH A I SC III		TRUE
2013/coinheist.com/sneakers/eclectic_spatial_geometry/index.html	EAGLELIKE		
2013/coinheist.com/sneakers/evolution/index.html	KANGAROO GRASS		
2013/coinheist.com/sneakers/federal_reserve/index.html	UNKNOWN TOOL		
2013/coinheist.com/sneakers/git_hub/index.html	SCOUT NETWORK		
2013/coinheist.com/sneakers/i_can_see_for_miles/index.html	SWEETWOOD BARK		
2013/coinheist.com/sneakers/infinite_cryptogram/index.html	NAMCO MUSEUM VIRTUAL ARCADE		
2013/coinheist.com/sneakers/linked_pairs/index.html	ECUMENICAL		
2013/coinheist.com/sneakers/my_cup_runneth_over/index.html	ENORMOUSLY PRODUCTIVE		
2013/coinheist.com/sneakers/my_socrates_note/index.html	ELECTRONIC TOLL COLLECTION		
2013/coinheist.com/sneakers/national_power_grid/index.html	DOOR INTO OFFICE OF DR BENOIT FORGET		
2013/coinheist.com/sneakers/password_update/index.html	MARTY'S ACCOUNT HAS TOO FEW SECRETS		
2013/coinheist.com/sneakers/permuted/index.html	NUTFLUSH		
2013/coinheist.com/sneakers/security_theater/index.html	ACHTERBAHN		
2013/coinheist.com/sneakers/the_alphabet_book/index.html	HANKEL FUNCTION		
2013/coinheist.com/sneakers/till_you_make_it/index.html	LOBWEDGE		
2013/coinheist.com/sneakers/too_many_seacrest/index.html	GERALD J FORD		
2013/coinheist.com/sneakers/trochees_etc/index.html	NIFTY METAL ROBOT NINJA		
2013/enigmavalley.com/alpha_sleuth/	DANNY OCEAN		
2013/enigmavalley.com/changing_states/	INDIANA JONES		
2013/enigmavalley.com/open_secrets/	ERNO RUBIK		
2013/enigmavalley.com/password_reminder/	WON TOO FOR ATE		
2013/enigmavalley.com/the_silver_screen/	MARTY BISHOP		
2013/enigmavalley.com/the_thomas_crown_scare/	MAXWELL SMART		
2013/enigmavalley.com/you_will_not_go_to_space_today/	RICHARD FEYNMAN		
2014/puzzle/1_2_3_4_4649/	SMASH HIT		
2014/puzzle/a_curious_incidence/	UTENSIL		
2014/puzzle/a_mad_cocktail_party/	ED WYNN		
2014/puzzle/a_meta_puzzle/	ABYSMAL		
2014/puzzle/a_rose_by_any_other/	NATALIE PORTMAN		
2014/puzzle/across_the_hall/	ROOMING		
2014/puzzle/another_puzzle_with_answer_sullivan/	CONSTITUTION		
2014/puzzle/apocalypse/	ARRAY		
2014/puzzle/assemble_me/	TI-85		
2014/puzzle/auditions_for_the_wondermusical/	A NOTE'S STAFF POSITION CONTROLS ITS STEM DIRECTION		
2014/puzzle/best_of_five/	STRAIGHT SETS		
2014/puzzle/black_and_white/	BODY SIZE		
2014/puzzle/blast_from_the_past/	STOP CODON		
2014/puzzle/build_your_own_sudoku/	INTRUSION		
2014/puzzle/bumblebee_tune_a/	DON'T WORRY BABY		
2014/puzzle/callooh_callay_world/	ACTIVE USER		
2014/puzzle/campus_art_from_z_to_a/	BAD BOYS		
2014/puzzle/can_tab_rig_ian/	BELGIAN FAWN		
2014/puzzle/cards_against_wonderland/	A DORMOUSE, CATERPILLAR, OR RABBIT MAY DIG GARDEN HOLES		
2014/puzzle/common_bonds/	LOCKS		
2014/puzzle/compose_yourself/	FELINE		
2014/puzzle/covert_tops/	TEETOTUM		
2014/puzzle/cross_pollination/	NUMBER THEORY		
2014/puzzle/crossed_wires/	ECHO		
2014/puzzle/crosswalks/	DERRICK		
2014/puzzle/crow_facts/	BIRD OF PREY		
2014/puzzle/cruciform_heraldry/	TRAIN TRACK		
2014/puzzle/cut_and_tape/	SNOOPY		
2014/puzzle/diplomatic_victory/	ARCHDUKE OTTO		
2014/puzzle/directions_in_writing/	AZIMUTH		
2014/puzzle/disemvoweled/	POTATO BEETLE		
2014/puzzle/down_the_rabbit_hole_2/	WHIPPET		
2014/puzzle/dressing_down/	PERIDOT		
2014/puzzle/eggsam/	PENSIVENESS		
2014/puzzle/falling_into_place/	JAMES BOND		
2014/puzzle/family_ties/	CLEAN SWEEP		
2014/puzzle/feed_your_head/	WOBBLE		
2014/puzzle/filed_erector/	CAPS LOCK		
2014/puzzle/find_your_way_across/	DOWN PAT		
2014/puzzle/glazing_over/	CERAMICS		
2014/puzzle/gone_with_the_wind/	ENGULF		
2014/puzzle/growth_and_fixed_costs/	SECONDARY		
2014/puzzle/guess_what_im_thinking/	NOR'EASTER BLIZZARD		
2014/puzzle/hedgehogs_and_flamingos/	CHRYSANTHEMUM		
2014/puzzle/hole_wizard/	CUTTING EDGE		
2014/puzzle/how_puzzling_all_these_changes_are/	WATCH		
2014/puzzle/i_came_across_a_japanese_rose_garden/	TOYOTAS		
2014/puzzle/i_stumbled_across_a_recording/	PADAWAN		
2014/puzzle/indie_audio_productions/	DARK OMEN		
2014/puzzle/initial_impressions/	AA MILNE		
2014/puzzle/intersecting_personalities/	MEMORY		
2014/puzzle/introduction_to_collegiate_notetaking/	LEVAR BURTON		
2014/puzzle/kroskuro/	HOBO BOBO		
2014/puzzle/lets_meet_in_the_middle/	JINGOIST		
2014/puzzle/lobster_quadrille/	WATCH OUT FOR THE WHITE KNIGHT'S BLADE		
2014/puzzle/local_shorts/	ICHABOD		
2014/puzzle/magic_mushrooms/	SLUGGISH		
2014/puzzle/marking_territory/	HOSPITAL BEDS		
2014/puzzle/modern_cubism_artist/	GENIUS		
2014/puzzle/monster_potatoes/	SUZANNE CROUGH		
2014/puzzle/nothing_but_a_pack_of_cards/	WARDLEY		
2014/puzzle/now_lets_create_melodies/	BUDDY RICH		
2014/puzzle/obsessive_compulsive_dickishness/	COQ AU VIN		
2014/puzzle/one_tequila_two_tequila_three_tequila_floor/	ALECIA MOORE		
2014/puzzle/only_carmen_sandiego_explores_nigh_unstoppably/	CORNWALL		
2014/puzzle/operator_test/	OPERATOR TEST		
2014/puzzle/opposites_are_not_downbeats/	NEGATES		
2014/puzzle/oyster_card/	PEARL HOMINY		
2014/puzzle/please_remain_seated/	DOWNFALL		
2014/puzzle/puzzle_with_answer_a_hard_days_night/	ROCK		
2014/puzzle/puzzle_with_answer_and_i_love_her/	YORK		
2014/puzzle/puzzle_with_answer_cant_buy_me_love/	SCORE		
2014/puzzle/puzzle_with_answer_clemens/	DAISIES		
2014/puzzle/puzzle_with_answer_cronin/	SILLY		
2014/puzzle/puzzle_with_answer_drive_my_car/	FARMER		
2014/puzzle/puzzle_with_answer_eight_days_a_week/	FRANCO		
2014/puzzle/puzzle_with_answer_garciaparra/	BACON		
2014/puzzle/puzzle_with_answer_i_want_to_hold_your_hand/	SHARP		
2014/puzzle/puzzle_with_answer_love_me_do/	BOSTON		
2014/puzzle/puzzle_with_answer_lynn/	LIFETIME		
2014/puzzle/puzzle_with_answer_norwegian_wood/	BRAVO		
2014/puzzle/puzzle_with_answer_nowhere_man/	CATER		
2014/puzzle/puzzle_with_answer_rice/	ROAD		
2014/puzzle/puzzle_with_answer_sullivan/	WATCHING		
2014/puzzle/puzzle_with_answer_williams/	SLIDE		
2014/puzzle/puzzle_with_answer_youkilis/	MIAMI		
2014/puzzle/ring_around_the_music/	TROUBLING		
2014/puzzle/round_tripper/	TED WILLIAMS		
2014/puzzle/runaround_white_rabbit/	RABBIT HIDES BY FAIRCHILD BUILDING TORNADO MACHINE		
2014/puzzle/safer_sephiroth/	TORAH		
2014/puzzle/safety_first/	MALPRACTICE		
2014/puzzle/sat_iii/	MILLSTONE		
2014/puzzle/saturdy_sundy/	VALIANT		
2014/puzzle/ski_trees/	MOUNTAINEER		
2014/puzzle/sledgehammered/	HAND TOOL		
2014/puzzle/sneaky_fox/	SHREWDNESS		
2014/puzzle/some_nutty_lines/	FLU SHOT		
2014/puzzle/stage_select/	ICE CREAM SANDWICH		
2014/puzzle/stalk_us_maybe/	FIRE HOSE		
2014/puzzle/stronghold_fire/	WORMTONGUE		
2014/puzzle/technical_program_committee_report/	MANIFESTO		
2014/puzzle/thank_heaven_for_little_girls/	BABY WIPE		
2014/puzzle/the_circle_of_life/	SQUIGGLES		
2014/puzzle/the_duck_konundrum_vi/	GLUTEN FREE		
2014/puzzle/the_great_collapse/	OVOID		
2014/puzzle/the_most_dangerous_night/	RHINOCEROS VIPER		
2014/puzzle/the_puzzle_your_puzzle_could_smell_like/	TESTOSTERONE		
2014/puzzle/the_revenge_of_yuki_nagato_episode_00/	FILM A LASER SCENE		TRUE
2014/puzzle/the_spy_who_read_me/	CHANTICLEER		
2014/puzzle/time_flies/	APPLE		
2014/puzzle/top_shelf/	REPUBLICAN		
2014/puzzle/uncommon_nonsense/	GERMAN SHEPHERD		
2014/puzzle/upstairs_downstairs/	DOORWAY		
2014/puzzle/venntersections/	SPUR		
2014/puzzle/walk_across_some_dungeons/	DEN CHAI		
2014/puzzle/wandering_stars/	G RING		
2014/puzzle/wat/	CONFRONT		
2014/puzzle/wonderwang/	ANY TRIP THAT HAS NO VACATIONS BLOWS		
2014/puzzle/youve_got_some_nerve/	SANE		
2014/puzzle/zoinks/	MISCHIEF		
2014/round/caucus_race/	ALLERGIC TO DOWN		
2014/round/events/	WHITE RABBIT HAS A WATCH THAT CONTROLS RABBIT HOLES		
2014/round/humpty_dumpty/	EISOPTROPHOBIC		
2014/round/knights/	BORED TO PIECES BY GAMES		
2014/round/mit/	TOBACCO	Clubs Meta	
2014/round/mit/	MANCHEGO	Spades Meta	
2014/round/mit/	TWIN POPS	Diamonds Meta	
2014/round/mit/	THE BEAST IS MS ALICE LIDDELL	Card Deck Meta Meta	
2014/round/mock_turtle/	MAKE EDITS TO YOUR TABLE SCHEMA		
2014/round/tea_party/	GIVE HIM A HAND		
2014/round/white_queen/	CLEAN WITH IVORY SOAP		
2015/puzzle/a_case_of_the_monday_crosswords	ROBBERIES		
2015/puzzle/a_poem_by_shell_silverstein	HAWKE		
2015/puzzle/a_push_in_the_right_direction	HERO		
2015/puzzle/a_puzzle_consisting_entirely_of_random_anagrams	EIGHT BALL		
2015/puzzle/a_rare_teak	PRAWN		
2015/puzzle/a_short_transmission	CLAN LAIRD		
2015/puzzle/a_thousand_words	ELEPHANT		
2015/puzzle/a_toast	PAPERS		
2015/puzzle/ariels_scavenger_hunt	SERRA ANGEL		
2015/puzzle/atlantean_graves	TRIPLE DECAPITATION		
2015/puzzle/atlantis_meta_meta	TOP OF TALLEST TOWER		
2015/puzzle/back_and_forth	COLORED ICE		
2015/puzzle/back_on_the_move	NENA		
2015/puzzle/be_a_star	TRIAGE		
2015/puzzle/benny_lava	MAKE US ONE OF GANGNAM STYLE	TRUE	
2015/puzzle/beth	PRINCE		
2015/puzzle/blocks	RUBLE		
2015/puzzle/blue_bomber	HUMAN		
2015/puzzle/bookshelves	CROWDS		
2015/puzzle/bubbles	PIKERS		
2015/puzzle/captain_agers_puzzling_adventure	GRAPHIC		
2015/puzzle/captain_planet	RECYCLE CONTENT		
2015/puzzle/check_out_this_sticked_asiatic_music	USE THIS CODE TO MAKE US SOME TAIKO MUSIC	TRUE	
2015/puzzle/chemistry_lab_meta	COOL FUEL		
2015/puzzle/choose_your_language	COUP DETAT		
2015/puzzle/coins	DRESDEN		
2015/puzzle/colorful_tower_meta	IMMORTAL IRON KEEL		
2015/puzzle/connect_the_ducks	BRIDE TO BE		
2015/puzzle/constraint_chef	CLICK SPAM		
2015/puzzle/coral_reef_meta	ELECTRIC EEL POWER		
2015/puzzle/cryptic_golf	MONO		
2015/puzzle/cryptochains	FRAYED		
2015/puzzle/cthulhu	FEED ME YOUR SOLES		
2015/puzzle/cube	MCGONAGALL		
2015/puzzle/denizen_of_the_deep	OPERA		
2015/puzzle/dory	LOOK BEHIND YOU		
2015/puzzle/dr_nautiluss_secret_notes	CARTWHEEL		
2015/puzzle/eh	RANT		
2015/puzzle/encephalon	ROTOR SET		
2015/puzzle/erraticism	I FEEL BAD FOR YOU		
2015/puzzle/escape_from_the_classroom	FLOOR MAT		
2015/puzzle/even_the_blossoming_flowers	WRAPS		
2015/puzzle/feeling_bluefin	STURGEON		
2015/puzzle/fencing	LUNGE		
2015/puzzle/field_trip	LEVIATHAN		
2015/puzzle/fill_in_the_blanks	SERBIA		
2015/puzzle/finsey_gillhone	GUN STOCKS		
2015/puzzle/fjf_s	FREEING		
2015/puzzle/flat_containers	INTERNAL		
2015/puzzle/floating_crossword	KATHLEEN		
2015/puzzle/foamy	VOICELESSNESS		
2015/puzzle/follow_the_bees	BENEFICE		
2015/puzzle/frequency_distribution_tank	CRASHER		
2015/puzzle/funny_shapes	LODGE		
2015/puzzle/game	CONSOLATION		
2015/puzzle/go_at_it	ISABEL		
2015/puzzle/go_fish	AHEAD		
2015/puzzle/golden_tower_meta	TRIDENT OF HARMONY		
2015/puzzle/goldfish_memory	BLAZER		
2015/puzzle/graveyard_meta	MECHANICAL SEA MONSTER		
2015/puzzle/hash	TUBA		
2015/puzzle/hashi_it_out	ROSES		
2015/puzzle/headshots	REGENT		
2015/puzzle/hunt_life_3_confirmed	DISLOCATED TAILBONE		
2015/puzzle/i_know_thats_a_pisser_baby	ANKLES		
2015/puzzle/image	HOLSTEIN		
2015/puzzle/imba	FUNDAY MONDAY		
2015/puzzle/its_play_time	SFORZANDO		
2015/puzzle/jack_and_jill_or_janet	COMEDY		
2015/puzzle/knit_square	GLADWELL		
2015/puzzle/lead_right	GRAPHITE		
2015/puzzle/les_faux_amis_valent_rien	OTHERS		
2015/puzzle/lets_get_submersible	SMS POMMERN		
2015/puzzle/locks	LISTENING		
2015/puzzle/loony_playhouse_actors	NONARY GAME		
2015/puzzle/machine_room_meta	AETHER BALLAST TANK		
2015/puzzle/mashup	FLOWER		
2015/puzzle/memory_lane	SOAPED		
2015/puzzle/mit_mystery_hunt	POLICE CAR		
2015/puzzle/montages	ITS COOL		
2015/puzzle/moves	SPARE NET		
2015/puzzle/munchies	TACO		
2015/puzzle/mythological_connections	DEW DROP		
2015/puzzle/nautiluss_duplicated_quest	SEA TO SKY		
2015/puzzle/night_of_the_living_kraken	STIR FRY		
2015/puzzle/nina	OSMOSIS		
2015/puzzle/no_pluto	HEART PIN		
2015/puzzle/nope	OVER		
2015/puzzle/not_all_there	CLEANED		
2015/puzzle/ocean_meta_meta	SHIPWRECK		
2015/puzzle/optics_lab_meta	PRISMATIC PERISCOPE		
2015/puzzle/p1ctures	EKING		
2015/puzzle/paper_jigsaw	THE SPIRITS WITHIN		
2015/puzzle/people_and_places	BOAR THORAX		
2015/puzzle/per_verse_poetry	CITY GATES		
2015/puzzle/pipe	DARN		
2015/puzzle/pod_of_dolphins_meta	BELUGA PAL		
2015/puzzle/polyglot	MICHELANGELO		
2015/puzzle/practice_in_theory	SOLZHENITSYN		
2015/puzzle/quodlibet	PRACTICE		
2015/puzzle/read_between_the_lines	ROILING		
2015/puzzle/ready_set_go	STOOGE		
2015/puzzle/rectangles	RAMBLES		
2015/puzzle/representative_characters	IMPULSIVE		
2015/puzzle/rid_fill	DYLAN		
2015/puzzle/ride_em_in	TOUGHEN		
2015/puzzle/ropes	BUFFALO		
2015/puzzle/say_cheese_and_dive	CURL UP		
2015/puzzle/school_of_fish_meta	SARDINE CANNONS		
2015/puzzle/shark_blood	WINNER		
2015/puzzle/siamese_quintuplets	ELITE		
2015/puzzle/smiling_vessel	GAME		
2015/puzzle/something_looks_fishy	BAPTISTRY		
2015/puzzle/speak_of_the_devil_fruit	SEA BEACHES		
2015/puzzle/spiky_tower_meta	FAERIE CORNUCOPIA		
2015/puzzle/spittle_loon	BARFED		
2015/puzzle/spongebob	UNTANGLE LINES		
2015/puzzle/spotted_tower_meta	ENCHANTED PANACEA		
2015/puzzle/starfish	CROOK		
2015/puzzle/stay_out_of_the_trench	KERFUFFLE		
2015/puzzle/steves_parable	PINE		
2015/puzzle/striptease	BARON		
2015/puzzle/suns_of_china	STAR		
2015/puzzle/takeout_ordering	ON THE WALL		
2015/puzzle/tantalum	XENA		
2015/puzzle/the_10_000_puzzle_pyramid	ROBERT E LEE		
2015/puzzle/the_accumulator	LIVE MYRTLE		
2015/puzzle/the_acerbic_sixteen	CRED		
2015/puzzle/the_cats_meow	DANGLE		
2015/puzzle/the_curse_of_the_atlanteans_tomb	BIG SUR		
2015/puzzle/the_er_of_men	OCTAL		
2015/puzzle/the_hidden_city	LIMON		
2015/puzzle/the_last_airbender	RAPTORS		
2015/puzzle/the_misspelled_insects	BLUE FINCH		
2015/puzzle/the_resistance	BOONE		
2015/puzzle/the_sun_will_come_out	SHOPWORKER		
2015/puzzle/the_wheels_go_round_and_round	SEDAN		
2015/puzzle/this_puzzle_has_no_errata	BLOOPER		
2015/puzzle/this_story_is_canon	BOUCHER		
2015/puzzle/threes_the_charm	AMADEUS		
2015/puzzle/tickle_me_pink	STOLEN		
2015/puzzle/time_amp_place	GOPHER		
2015/puzzle/time_is_out_of_joint	REPRISE		
2015/puzzle/toasting_the_bagel	SICK PORNO		
2015/puzzle/topsy_turvy	BLINDNESS		
2015/puzzle/tournament	DRAFT		
2015/puzzle/treasure_chest_meta	MANTA RAY VISION		
2015/puzzle/trivia_round	MARBLE		
2015/puzzle/twelve_grids_of_pictures	PAWS		
2015/puzzle/ukacd	FRUMPISH		
2015/puzzle/wait_what_did_you_say	VAMPIRE		
2015/puzzle/watch_me_blow_this	PIPER		
2015/puzzle/welcome_to_dead_waters	SUMMER		
2015/puzzle/wizardly_tales	YAHTZEE		
2015/puzzle/wood	GAP		
